time,temperature_2m,apparent_temperature,precipitation_probability,precipitation,rain
2023-08-27 19:00:00,,,,,
2023-08-27 20:00:00,,,,,
2023-08-27 21:00:00,,,,,
2023-08-27 22:00:00,,,,,
2023-08-27 23:00:00,27.385,32.860813,,0.0,0.0
2023-08-28 00:00:00,27.484999,32.40811,,0.0,0.0
2023-08-28 01:00:00,27.335,32.098537,,0.0,0.0
2023-08-28 02:00:00,28.035,32.71493,,0.0,0.0
2023-08-28 03:00:00,29.385,33.817673,,0.0,0.0
2023-08-28 04:00:00,30.785,35.371044,,0.0,0.0
2023-08-28 05:00:00,32.335003,37.69889,,0.0,0.0
2023-08-28 06:00:00,33.135002,38.63815,,0.0,0.0
2023-08-28 07:00:00,33.985,39.84264,,0.0,0.0
2023-08-28 08:00:00,34.485,39.99695,,0.0,0.0
2023-08-28 09:00:00,34.635002,39.668457,,0.0,0.0
2023-08-28 10:00:00,34.585003,38.769493,,0.0,0.0
2023-08-28 11:00:00,34.335003,38.416676,,0.0,0.0
2023-08-28 12:00:00,34.385002,38.878372,,0.0,0.0
2023-08-28 13:00:00,33.635002,38.479813,,0.0,0.0
2023-08-28 14:00:00,32.735,38.028816,,0.0,0.0
2023-08-28 15:00:00,32.135002,38.246994,,0.0,0.0
2023-08-28 16:00:00,30.734999,36.04028,,0.0,0.0
2023-08-28 17:00:00,29.935,35.978584,,0.0,0.0
2023-08-28 18:00:00,29.835,36.174007,,0.0,0.0
2023-08-28 19:00:00,29.585,35.877483,,0.0,0.0
2023-08-28 20:00:00,29.484999,35.944878,,0.0,0.0
2023-08-28 21:00:00,29.285,35.579823,,0.0,0.0
2023-08-28 22:00:00,28.935,35.166473,,0.0,0.0
2023-08-28 23:00:00,28.685,35.11467,,0.0,0.0
2023-08-29 00:00:00,28.785,34.880577,,0.0,0.0
2023-08-29 01:00:00,28.785,34.880577,,0.0,0.0
2023-08-29 02:00:00,29.234999,34.685234,,0.0,0.0
2023-08-29 03:00:00,30.285,34.47424,,0.0,0.0
2023-08-29 04:00:00,31.635,35.25675,,0.0,0.0
2023-08-29 05:00:00,33.085003,37.897247,,0.0,0.0
2023-08-29 06:00:00,33.585003,38.820312,,0.0,0.0
2023-08-29 07:00:00,34.235,39.573967,,0.0,0.0
2023-08-29 08:00:00,34.535,39.633316,,0.1,0.0
2023-08-29 09:00:00,35.035,39.94812,,0.0,0.0
2023-08-29 10:00:00,35.185,38.77507,,0.0,0.0
2023-08-29 11:00:00,35.085003,38.379715,,0.1,0.0
2023-08-29 12:00:00,34.785,38.978035,,0.0,0.0
2023-08-29 13:00:00,34.035,38.642395,,0.0,0.0
2023-08-29 14:00:00,33.035,38.672646,,0.0,0.0
2023-08-29 15:00:00,32.585003,38.690094,,0.0,0.0
2023-08-29 16:00:00,32.335003,38.4606,,0.0,0.0
2023-08-29 17:00:00,31.085,36.76676,,0.0,0.0
2023-08-29 18:00:00,30.585,36.806717,,0.0,0.0
2023-08-29 19:00:00,30.185,36.45996,,0.0,0.0
2023-08-29 20:00:00,29.935,36.26661,,0.0,0.0
2023-08-29 21:00:00,29.785,36.12537,,0.0,0.0
2023-08-29 22:00:00,29.685,36.15696,,0.0,0.0
2023-08-29 23:00:00,29.685,35.49002,,0.0,0.0
2023-08-30 00:00:00,28.935,34.452953,,0.0,0.0
2023-08-30 01:00:00,28.685,34.188477,,0.0,0.0
2023-08-30 02:00:00,29.185,34.228138,,0.0,0.0
2023-08-30 03:00:00,30.185,34.691,,0.0,0.0
2023-08-30 04:00:00,31.385,35.955383,,0.0,0.0
2023-08-30 05:00:00,32.785,38.06104,,0.0,0.0
2023-08-30 06:00:00,33.335003,39.56075,,0.0,0.0
2023-08-30 07:00:00,34.435,40.542698,,0.0,0.0
2023-08-30 08:00:00,34.785,40.531933,,0.0,0.0
2023-08-30 09:00:00,34.835003,40.368137,,0.0,0.0
2023-08-30 10:00:00,34.785,39.823826,,0.0,0.0
2023-08-30 11:00:00,34.735,39.244286,,0.0,0.0
2023-08-30 12:00:00,34.385002,39.33292,,0.0,0.0
2023-08-30 13:00:00,33.635002,38.833004,,0.0,0.0
2023-08-30 14:00:00,32.685,38.894806,,0.0,0.0
2023-08-30 15:00:00,32.235,38.72792,,0.0,0.0
2023-08-30 16:00:00,31.984999,38.18078,,0.0,0.0
2023-08-30 17:00:00,31.135,37.33592,,0.0,0.0
2023-08-30 18:00:00,30.984999,37.264336,,0.0,0.0
2023-08-30 19:00:00,30.585,36.663174,,0.0,0.0
2023-08-30 20:00:00,30.185,36.307972,,0.0,0.0
2023-08-30 21:00:00,29.885,35.887817,,0.0,0.0
2023-08-30 22:00:00,29.734999,35.642696,,0.0,0.0
2023-08-30 23:00:00,29.484999,35.501938,,0.0,0.0
2023-08-31 00:00:00,29.135,35.35516,,0.0,0.0
2023-08-31 01:00:00,28.935,35.19662,,0.0,0.0
2023-08-31 02:00:00,29.435,35.769497,,0.0,0.0
2023-08-31 03:00:00,30.585,36.606228,,0.0,0.0
2023-08-31 04:00:00,32.135002,38.003887,,0.0,0.0
2023-08-31 05:00:00,33.535,39.42335,,0.0,0.0
2023-08-31 06:00:00,33.835003,40.361294,,0.0,0.0
2023-08-31 07:00:00,34.385002,41.365635,,0.0,0.0
2023-08-31 08:00:00,34.985,41.354706,,0.0,0.0
2023-08-31 09:00:00,35.485,40.940815,,0.0,0.0
2023-08-31 10:00:00,35.635002,40.294304,,0.0,0.0
2023-08-31 11:00:00,35.535,39.79231,,0.0,0.0
2023-08-31 12:00:00,34.885002,39.12346,,0.0,0.0
2023-08-31 13:00:00,33.885002,39.005753,,0.0,0.0
2023-08-31 14:00:00,33.035,39.081383,,0.0,0.0
2023-08-31 15:00:00,32.785,38.544914,,0.0,0.0
2023-08-31 16:00:00,32.485,38.065807,,0.0,0.0
2023-08-31 17:00:00,31.585,37.306652,,0.0,0.0
2023-08-31 18:00:00,31.285,37.470383,,0.0,0.0
2023-08-31 19:00:00,30.935,37.080666,,0.0,0.0
2023-08-31 20:00:00,30.385,36.647053,,0.0,0.0
2023-08-31 21:00:00,30.035,36.314438,,0.0,0.0
2023-08-31 22:00:00,29.685,35.825794,,0.0,0.0
2023-08-31 23:00:00,29.484999,35.550667,,0.0,0.0
2023-09-01 00:00:00,29.335,35.426792,,0.0,0.0
2023-09-01 01:00:00,29.285,35.285088,,0.0,0.0
2023-09-01 02:00:00,29.885,35.87576,,0.0,0.0
2023-09-01 03:00:00,31.135,36.928875,,0.0,0.0
2023-09-01 04:00:00,32.635002,38.310696,,0.0,0.0
2023-09-01 05:00:00,34.435,40.563797,,0.0,0.0
2023-09-01 06:00:00,35.535,41.690975,,0.0,0.0
2023-09-01 07:00:00,36.435,42.01204,,0.0,0.0
2023-09-01 08:00:00,36.835003,41.74882,,0.0,0.0
2023-09-01 09:00:00,37.035,41.250477,,0.0,0.0
2023-09-01 10:00:00,37.185,40.67258,,0.0,0.0
2023-09-01 11:00:00,37.035,40.449314,,0.0,0.0
2023-09-01 12:00:00,36.435,39.929943,,0.0,0.0
2023-09-01 13:00:00,35.135002,39.72499,,0.0,0.0
2023-09-01 14:00:00,33.985,39.37096,,0.0,0.0
2023-09-01 15:00:00,33.585003,38.992474,,0.0,0.0
2023-09-01 16:00:00,33.035,37.912838,,0.0,0.0
2023-09-01 17:00:00,31.984999,37.13554,,0.0,0.0
2023-09-01 18:00:00,31.585,36.968513,,0.0,0.0
2023-09-01 19:00:00,30.535,36.03718,,0.0,0.0
2023-09-01 20:00:00,29.734999,35.542107,,0.0,0.0
2023-09-01 21:00:00,29.435,35.40792,,0.0,0.0
2023-09-01 22:00:00,28.984999,34.815475,,0.0,0.0
2023-09-01 23:00:00,28.484999,33.689903,,0.0,0.0
2023-09-02 00:00:00,28.285,33.075764,,0.0,0.0
2023-09-02 01:00:00,28.185,32.63579,,0.0,0.0
2023-09-02 02:00:00,28.885,33.21319,,0.0,0.0
2023-09-02 03:00:00,30.385,34.45628,,0.0,0.0
2023-09-02 04:00:00,32.185,35.832283,,0.0,0.0
2023-09-02 05:00:00,34.185,37.577225,,0.0,0.0
2023-09-02 06:00:00,35.585003,40.67918,,0.0,0.0
2023-09-02 07:00:00,36.535,41.16906,,0.0,0.0
2023-09-02 08:00:00,37.085003,41.605824,,0.0,0.0
2023-09-02 09:00:00,37.535,41.278313,,0.0,0.0
2023-09-02 10:00:00,37.785,40.118355,,0.0,0.0
2023-09-02 11:00:00,37.585003,39.600185,,0.0,0.0
2023-09-02 12:00:00,35.885002,39.265728,,0.0,0.0
2023-09-02 13:00:00,34.235,39.231865,,0.0,0.0
2023-09-02 14:00:00,33.135002,38.654793,,0.0,0.0
2023-09-02 15:00:00,32.385002,37.79638,,0.0,0.0
2023-09-02 16:00:00,31.385,36.568848,,0.0,0.0
2023-09-02 17:00:00,30.734999,35.489517,,0.0,0.0
2023-09-02 18:00:00,30.935,35.7412,,0.0,0.0
2023-09-02 19:00:00,30.185,35.07719,,0.0,0.0
2023-09-02 20:00:00,29.585,34.65477,,0.0,0.0
2023-09-02 21:00:00,29.135,34.403355,,0.0,0.0
2023-09-02 22:00:00,28.635,33.780277,,0.0,0.0
2023-09-02 23:00:00,28.335,33.576546,,0.0,0.0
2023-09-03 00:00:00,28.234999,33.37643,,0.0,0.0
2023-09-03 01:00:00,28.085,33.008194,,0.0,0.0
2023-09-03 02:00:00,28.885,33.421314,,0.0,0.0
2023-09-03 03:00:00,30.385,34.210346,,0.0,0.0
2023-09-03 04:00:00,32.035,35.29181,,0.0,0.0
2023-09-03 05:00:00,33.535,37.73829,,0.0,0.0
2023-09-03 06:00:00,34.335003,40.014122,,0.0,0.0
2023-09-03 07:00:00,35.735,41.02109,,0.0,0.0
2023-09-03 08:00:00,36.535,40.959175,,0.0,0.0
2023-09-03 09:00:00,37.085003,40.692757,,0.0,0.0
2023-09-03 10:00:00,37.235,39.922832,,0.0,0.0
2023-09-03 11:00:00,36.985,38.99733,,0.0,0.0
2023-09-03 12:00:00,34.935,37.765835,,0.0,0.0
2023-09-03 13:00:00,33.385002,37.58967,,0.0,0.0
2023-09-03 14:00:00,31.885,36.7647,,0.0,0.0
2023-09-03 15:00:00,31.035,36.352917,,0.0,0.0
2023-09-03 16:00:00,30.835,36.39476,,0.0,0.0
2023-09-03 17:00:00,30.835,35.702843,,0.0,0.0
2023-09-03 18:00:00,30.785,35.28542,,0.0,0.0
2023-09-03 19:00:00,30.185,35.030197,,0.0,0.0
2023-09-03 20:00:00,29.685,34.591427,,0.0,0.0
2023-09-03 21:00:00,29.185,34.24588,,0.0,0.0
2023-09-03 22:00:00,28.635,33.801056,,0.0,0.0
2023-09-03 23:00:00,28.185,33.49283,,0.0,0.0
2023-09-04 00:00:00,27.585,32.705868,,0.0,0.0
2023-09-04 01:00:00,27.385,32.526608,,0.0,0.0
2023-09-04 02:00:00,28.335,33.45063,,0.0,0.0
2023-09-04 03:00:00,30.135,35.13868,,0.0,0.0
2023-09-04 04:00:00,32.085003,36.821644,,0.0,0.0
2023-09-04 05:00:00,33.785,39.32004,,0.0,0.0
2023-09-04 06:00:00,34.485,40.074898,,0.0,0.0
2023-09-04 07:00:00,35.485,40.84352,,0.0,0.0
2023-09-04 08:00:00,36.135002,41.018875,,0.0,0.0
2023-09-04 09:00:00,36.385002,41.088764,,0.0,0.0
2023-09-04 10:00:00,36.385002,40.245136,,0.0,0.0
2023-09-04 11:00:00,36.135002,39.50326,,0.0,0.0
2023-09-04 12:00:00,35.185,39.087814,,0.0,0.0
2023-09-04 13:00:00,33.535,38.285248,,0.0,0.0
2023-09-04 14:00:00,31.885,37.174892,,0.0,0.0
2023-09-04 15:00:00,30.935,36.328045,,0.0,0.0
2023-09-04 16:00:00,30.335,35.970985,,0.0,0.0
2023-09-04 17:00:00,29.835,35.74248,,0.0,0.0
2023-09-04 18:00:00,29.585,35.776108,,0.0,0.0
2023-09-04 19:00:00,29.234999,35.497036,,0.0,0.0
2023-09-04 20:00:00,28.885,35.156155,,0.0,0.0
2023-09-04 21:00:00,28.585,35.075558,,0.0,0.0
2023-09-04 22:00:00,28.285,34.809383,,0.0,0.0
2023-09-04 23:00:00,28.085,34.75685,,0.0,0.0
2023-09-05 00:00:00,27.734999,33.878597,,0.0,0.0
2023-09-05 01:00:00,27.585,33.890144,,0.0,0.0
2023-09-05 02:00:00,28.385,34.76842,,0.0,0.0
2023-09-05 03:00:00,30.035,36.45103,,0.0,0.0
2023-09-05 04:00:00,31.984999,38.389393,,0.0,0.0
2023-09-05 05:00:00,33.535,40.14789,,0.0,0.0
2023-09-05 06:00:00,34.085003,40.155697,,0.0,0.0
2023-09-05 07:00:00,34.885002,40.512047,,0.0,0.0
2023-09-05 08:00:00,35.535,41.179966,,0.0,0.0
2023-09-05 09:00:00,35.885002,41.080914,,0.0,0.0
2023-09-05 10:00:00,35.985,40.15555,,0.0,0.0
2023-09-05 11:00:00,35.735,39.499565,,0.0,0.0
2023-09-05 12:00:00,35.185,39.55886,0.0,0.0,0.0
2023-09-05 13:00:00,33.935,39.124294,2.0,0.0,0.0
2023-09-05 14:00:00,32.735,38.7162,4.0,0.0,0.0
2023-09-05 15:00:00,31.935,38.207626,6.0,0.0,0.0
2023-09-05 16:00:00,31.285,37.64661,19.0,0.0,0.0
2023-09-05 17:00:00,30.885,37.40837,32.0,0.0,0.0
2023-09-05 18:00:00,30.885,37.923153,45.0,0.0,0.0
2023-09-05 19:00:00,30.685,37.65445,48.0,0.0,0.0
2023-09-05 20:00:00,30.435,37.368107,52.0,0.0,0.0
2023-09-05 21:00:00,30.135,36.984848,55.0,0.0,0.0
2023-09-05 22:00:00,29.635,36.546326,50.0,0.0,0.0
2023-09-05 23:00:00,29.085,36.24805,44.0,0.0,0.0
2023-09-06 00:00:00,28.984999,36.62071,39.0,0.0,0.0
2023-09-06 01:00:00,28.635,36.121433,55.0,0.0,0.0
2023-09-06 02:00:00,29.484999,36.953632,71.0,0.0,0.0
2023-09-06 03:00:00,31.135,38.019108,87.0,0.0,0.0
2023-09-06 04:00:00,32.785,39.097702,64.0,0.0,0.0
2023-09-06 05:00:00,33.985,40.206238,42.0,0.0,0.0
2023-09-06 06:00:00,33.935,40.41962,19.0,0.0,0.0
2023-09-06 07:00:00,34.635002,40.94678,16.0,0.0,0.0
2023-09-06 08:00:00,34.785,40.24453,13.0,0.0,0.0
2023-09-06 09:00:00,34.935,40.191364,10.0,0.0,0.0
2023-09-06 10:00:00,34.885002,40.103836,29.0,0.0,0.0
2023-09-06 11:00:00,34.685,39.7952,49.0,0.0,0.0
2023-09-06 12:00:00,35.035,39.676064,68.0,0.0,0.0
2023-09-06 13:00:00,33.735,39.420357,58.0,0.0,0.0
2023-09-06 14:00:00,32.485,38.631207,49.0,0.0,0.0
2023-09-06 15:00:00,31.734999,38.10713,39.0,0.0,0.0
2023-09-06 16:00:00,31.135,37.705105,31.0,0.0,0.0
2023-09-06 17:00:00,30.685,37.242386,24.0,0.0,0.0
2023-09-06 18:00:00,30.685,36.925766,16.0,0.0,0.0
2023-09-06 19:00:00,30.385,36.59183,13.0,0.0,0.0
2023-09-06 20:00:00,30.085,36.305424,9.0,0.0,0.0
2023-09-06 21:00:00,29.734999,35.935513,6.0,0.0,0.0
2023-09-06 22:00:00,29.484999,35.722137,4.0,0.0,0.0
2023-09-06 23:00:00,29.335,35.729206,2.0,0.0,0.0
2023-09-07 00:00:00,29.385,35.671642,0.0,0.0,0.0
2023-09-07 01:00:00,29.385,35.37928,17.0,0.0,0.0
2023-09-07 02:00:00,29.885,36.02999,35.0,0.0,0.0
2023-09-07 03:00:00,31.185,37.27131,52.0,0.0,0.0
2023-09-07 04:00:00,32.835003,38.44209,36.0,0.0,0.0
2023-09-07 05:00:00,34.235,40.237274,19.0,0.0,0.0
2023-09-07 06:00:00,34.435,41.6657,3.0,0.0,0.0
2023-09-07 07:00:00,35.335003,42.649063,2.0,0.0,0.0
2023-09-07 08:00:00,35.935,42.399757,1.0,0.0,0.0
2023-09-07 09:00:00,36.335003,42.204227,0.0,0.0,0.0
2023-09-07 10:00:00,36.535,41.474564,0.0,0.0,0.0
2023-09-07 11:00:00,36.435,40.465305,0.0,0.0,0.0
2023-09-07 12:00:00,35.385002,40.563324,0.0,0.0,0.0
2023-09-07 13:00:00,34.235,40.32959,0.0,0.0,0.0
2023-09-07 14:00:00,33.235,39.97627,0.0,0.0,0.0
2023-09-07 15:00:00,32.335003,39.233276,0.0,0.0,0.0
2023-09-07 16:00:00,31.535,38.42215,0.0,0.0,0.0
2023-09-07 17:00:00,30.935,37.61295,0.0,0.0,0.0
2023-09-07 18:00:00,30.135,37.221474,0.0,0.0,0.0
2023-09-07 19:00:00,29.885,37.05334,0.0,0.0,0.0
2023-09-07 20:00:00,29.585,36.78611,0.0,0.0,0.0
2023-09-07 21:00:00,29.385,36.589306,0.0,0.0,0.0
2023-09-07 22:00:00,29.135,36.310757,0.0,0.0,0.0
2023-09-07 23:00:00,28.885,36.060337,0.0,0.0,0.0
2023-09-08 00:00:00,28.535,35.449326,0.0,0.0,0.0
2023-09-08 01:00:00,28.335,35.33767,0.0,0.0,0.0
2023-09-08 02:00:00,29.035,35.820335,0.0,0.0,0.0
2023-09-08 03:00:00,30.385,36.59494,0.0,0.0,0.0
2023-09-08 04:00:00,31.984999,38.253044,1.0,0.0,0.0
2023-09-08 05:00:00,33.585003,40.13968,2.0,0.0,0.0
2023-09-08 06:00:00,34.035,39.279602,3.0,0.0,0.0
2023-09-08 07:00:00,34.335003,39.104397,6.0,0.0,0.0
2023-09-08 08:00:00,34.485,39.24204,10.0,0.0,0.0
2023-09-08 09:00:00,34.235,39.099045,13.0,0.0,0.0
2023-09-08 10:00:00,34.735,39.360836,10.0,0.0,0.0
2023-09-08 11:00:00,34.635002,39.044697,6.0,0.0,0.0
2023-09-08 12:00:00,33.685,37.88014,3.0,0.0,0.0
2023-09-08 13:00:00,32.735,37.209442,3.0,0.0,0.0
2023-09-08 14:00:00,31.435,36.37737,3.0,0.0,0.0
2023-09-08 15:00:00,30.085,35.506496,3.0,0.0,0.0
2023-09-08 16:00:00,29.484999,35.448746,11.0,0.0,0.0
2023-09-08 17:00:00,29.135,35.16634,18.0,0.0,0.0
2023-09-08 18:00:00,28.535,34.951267,26.0,0.0,0.0
2023-09-08 19:00:00,28.435,35.154533,50.0,0.0,0.0
2023-09-08 20:00:00,28.385,35.01656,73.0,0.0,0.0
2023-09-08 21:00:00,28.385,34.84134,97.0,0.0,0.0
2023-09-08 22:00:00,28.285,34.342182,93.0,0.0,0.0
2023-09-08 23:00:00,28.185,34.20418,88.0,0.0,0.0
2023-09-09 00:00:00,27.685,34.038666,84.0,0.0,0.0
2023-09-09 01:00:00,27.635,33.852192,69.0,0.0,0.0
2023-09-09 02:00:00,27.984999,34.028633,54.0,0.0,0.0
2023-09-09 03:00:00,28.935,34.301395,39.0,0.0,0.0
2023-09-09 04:00:00,30.234999,34.973553,31.0,0.0,0.0
2023-09-09 05:00:00,31.085,35.381954,24.0,0.0,0.0
2023-09-09 06:00:00,30.185,34.717476,16.0,0.1,0.0
2023-09-09 07:00:00,30.585,34.74416,24.0,0.0,0.0
2023-09-09 08:00:00,30.135,34.382103,31.0,0.0,0.0
2023-09-09 09:00:00,29.635,33.87719,39.0,0.0,0.0
2023-09-09 10:00:00,29.285,33.678047,34.0,0.0,0.0
2023-09-09 11:00:00,28.734999,33.183887,28.0,0.0,0.0
2023-09-09 12:00:00,27.885,32.555122,23.0,0.0,0.0
2023-09-09 13:00:00,27.234999,32.233093,36.0,0.0,0.0
2023-09-09 14:00:00,26.234999,31.669125,48.0,0.6,0.6
2023-09-09 15:00:00,26.085,31.86604,61.0,0.2,0.2
2023-09-09 16:00:00,26.085,31.652756,61.0,0.3,0.3
2023-09-09 17:00:00,25.984999,31.140343,61.0,0.1,0.1
2023-09-09 18:00:00,26.035,31.34203,61.0,0.5,0.4
2023-09-09 19:00:00,25.935,30.984272,73.0,0.0,0.0
2023-09-09 20:00:00,25.585,30.722809,85.0,0.5,0.1
2023-09-09 21:00:00,25.535,30.746338,97.0,0.0,0.0
2023-09-09 22:00:00,25.484999,30.444828,95.0,0.3,0.0
2023-09-09 23:00:00,25.385,30.403286,92.0,0.5,0.0
2023-09-10 00:00:00,25.484999,30.662682,90.0,0.4,0.0
2023-09-10 01:00:00,25.385,30.03603,92.0,1.4,0.0
2023-09-10 02:00:00,25.635,30.636982,95.0,0.8,0.0
2023-09-10 03:00:00,26.085,30.606052,97.0,0.3,0.0
2023-09-10 04:00:00,26.734999,31.31464,95.0,0.7,0.0
2023-09-10 05:00:00,26.935,31.458836,92.0,1.5,0.0
2023-09-10 06:00:00,26.484999,31.718258,90.0,1.4,0.0
2023-09-10 07:00:00,26.785,31.708515,82.0,1.0,0.0
2023-09-10 08:00:00,26.835,31.724358,73.0,0.4,0.0
2023-09-10 09:00:00,26.685,31.707066,65.0,0.1,0.0
2023-09-10 10:00:00,26.635,31.55444,59.0,0.5,0.0
2023-09-10 11:00:00,26.435,31.466026,54.0,0.1,0.0
2023-09-10 12:00:00,27.285,32.704002,48.0,0.0,0.0
2023-09-10 13:00:00,26.685,31.986492,62.0,0.0,0.0
2023-09-10 14:00:00,26.285,31.77826,76.0,0.0,0.0
2023-09-10 15:00:00,25.935,31.542713,90.0,0.0,0.0
2023-09-10 16:00:00,25.734999,31.24514,84.0,0.0,0.0
2023-09-10 17:00:00,25.535,30.855568,77.0,0.0,0.0
2023-09-10 18:00:00,25.635,31.133205,71.0,0.0,0.0
2023-09-10 19:00:00,25.484999,30.97998,75.0,0.0,0.0
2023-09-10 20:00:00,25.385,30.904022,80.0,0.0,0.0
2023-09-10 21:00:00,25.335,30.824436,84.0,0.0,0.0
2023-09-10 22:00:00,25.335,30.85968,67.0,0.0,0.0
2023-09-10 23:00:00,25.234999,30.697308,49.0,0.0,0.0
2023-09-11 00:00:00,25.285,30.781696,32.0,0.0,0.0
2023-09-11 01:00:00,25.185,30.623013,42.0,0.0,0.0
2023-09-11 02:00:00,25.885,31.279858,51.0,0.0,0.0
2023-09-11 03:00:00,27.234999,31.804615,61.0,0.0,0.0
2023-09-11 04:00:00,28.484999,33.027596,47.0,0.0,0.0
2023-09-11 05:00:00,29.135,33.89803,33.0,0.1,0.0
2023-09-11 06:00:00,28.885,34.28267,19.0,0.1,0.0
2023-09-11 07:00:00,30.135,35.98167,21.0,0.1,0.0
2023-09-11 08:00:00,31.335,37.71786,24.0,0.0,0.0
2023-09-11 09:00:00,31.435,37.04828,26.0,0.0,0.0
2023-09-11 10:00:00,30.835,36.192047,18.0,0.1,0.0
2023-09-11 11:00:00,29.785,35.417377,11.0,0.4,0.0
2023-09-11 12:00:00,29.935,35.15877,3.0,0.0,0.0
2023-09-11 13:00:00,28.935,34.626835,2.0,0.0,0.0
2023-09-11 14:00:00,28.135,34.460556,1.0,0.0,0.0
2023-09-11 15:00:00,27.585,34.049755,0.0,0.0,0.0
2023-09-11 16:00:00,27.234999,33.721966,0.0,0.0,0.0
2023-09-11 17:00:00,26.885,33.320435,0.0,0.0,0.0
2023-09-11 18:00:00,27.285,33.819424,0.0,0.0,0.0
2023-09-11 19:00:00,26.984999,33.46539,0.0,0.0,0.0
2023-09-11 20:00:00,26.785,33.31053,0.0,0.0,0.0
2023-09-11 21:00:00,26.535,33.02711,0.0,0.0,0.0
2023-09-11 22:00:00,26.335,32.83863,0.0,0.0,0.0
2023-09-11 23:00:00,26.135,32.51042,0.0,0.0,0.0
2023-09-12 00:00:00,26.285,32.67805,0.0,0.0,0.0
2023-09-12 01:00:00,26.035,32.390457,1.0,0.0,0.0
2023-09-12 02:00:00,26.984999,33.47059,2.0,0.0,0.0
2023-09-12 03:00:00,28.635,34.961803,3.0,0.0,0.0
2023-09-12 04:00:00,30.285,36.13804,3.0,0.0,0.0
2023-09-12 05:00:00,31.734999,38.083813,3.0,0.0,0.0
2023-09-12 06:00:00,32.335003,38.86495,3.0,0.0,0.0
2023-09-12 07:00:00,33.285,39.21914,2.0,0.0,0.0
2023-09-12 08:00:00,33.935,39.719105,1.0,0.0,0.0
2023-09-12 09:00:00,34.285,39.05176,0.0,0.0,0.0
2023-09-12 10:00:00,33.635002,37.77788,0.0,0.0,0.0
2023-09-12 11:00:00,33.085003,37.612267,0.0,0.0,0.0
2023-09-12 12:00:00,32.135002,37.676495,0.0,0.0,0.0
2023-09-12 13:00:00,31.035,37.184456,1.0,0.0,0.0
2023-09-12 14:00:00,30.135,36.780163,2.0,0.0,0.0
2023-09-12 15:00:00,29.435,36.27819,3.0,0.0,0.0
2023-09-12 16:00:00,28.885,35.905624,4.0,0.0,0.0
2023-09-12 17:00:00,28.484999,35.553032,5.0,0.0,0.0
2023-09-12 18:00:00,28.685,36.101925,6.0,0.0,0.0
2023-09-12 19:00:00,28.385,35.75371,6.0,0.0,0.0
2023-09-12 20:00:00,28.135,35.48734,6.0,0.0,0.0
2023-09-12 21:00:00,27.885,35.238728,6.0,0.0,0.0
2023-09-12 22:00:00,27.685,35.02869,4.0,0.0,0.0
2023-09-12 23:00:00,27.484999,34.668583,2.0,0.0,0.0
2023-09-13 00:00:00,27.885,35.47985,0.0,0.0,0.0
2023-09-13 01:00:00,27.785,35.29451,1.0,0.0,0.0
2023-09-13 02:00:00,28.484999,35.901386,2.0,0.0,0.0
2023-09-13 03:00:00,29.885,37.303455,3.0,0.0,0.0
2023-09-13 04:00:00,31.385,38.023148,3.0,0.0,0.0
2023-09-13 05:00:00,32.435,38.86316,3.0,0.0,0.0
2023-09-13 06:00:00,33.535,39.735847,3.0,0.0,0.0
2023-09-13 07:00:00,34.335003,40.818935,2.0,0.0,0.0
2023-09-13 08:00:00,34.935,40.903168,1.0,0.0,0.0
2023-09-13 09:00:00,35.085003,40.068256,0.0,0.0,0.0
2023-09-13 10:00:00,34.535,39.488564,0.0,0.0,0.0
2023-09-13 11:00:00,34.385002,39.50982,0.0,0.0,0.0
2023-09-13 12:00:00,34.085003,39.547966,0.0,0.0,0.0
2023-09-13 13:00:00,32.685,39.008255,1.0,0.0,0.0
2023-09-13 14:00:00,31.685,38.55658,2.0,0.0,0.0
2023-09-13 15:00:00,31.135,38.39387,3.0,0.0,0.0
2023-09-13 16:00:00,30.785,38.1612,4.0,0.0,0.0
2023-09-13 17:00:00,30.385,37.56783,5.0,0.0,0.0
2023-09-13 18:00:00,30.734999,38.12508,6.0,0.0,0.0
2023-09-13 19:00:00,30.385,37.97547,15.0,0.0,0.0
2023-09-13 20:00:00,30.085,37.808136,23.0,0.0,0.0
2023-09-13 21:00:00,29.785,37.490482,32.0,0.0,0.0
2023-09-13 22:00:00,29.535,37.225273,26.0,0.0,0.0
2023-09-13 23:00:00,29.285,37.003395,19.0,0.0,0.0
2023-09-14 00:00:00,28.885,36.236473,13.0,1.2,0.0
2023-09-14 01:00:00,28.385,35.615303,22.0,1.2,0.0
2023-09-14 02:00:00,28.935,36.23345,30.0,0.0,0.0
2023-09-14 03:00:00,29.935,36.903004,39.0,0.2,0.0
2023-09-14 04:00:00,29.435,35.37433,26.0,3.4,0.0
2023-09-14 05:00:00,29.535,35.78257,13.0,1.0,0.0
2023-09-14 06:00:00,33.335003,40.78769,0.0,0.0,0.0
2023-09-14 07:00:00,34.085003,42.849728,2.0,0.2,0.0
2023-09-14 08:00:00,34.535,42.33375,4.0,0.1,0.0
2023-09-14 09:00:00,32.235,39.736755,6.0,1.7,0.0
2023-09-14 10:00:00,30.835,37.91769,4.0,2.0,0.0
2023-09-14 11:00:00,31.385,38.837795,2.0,0.0,0.0
2023-09-14 12:00:00,32.985,40.133904,0.0,0.0,0.0
2023-09-14 13:00:00,32.535,40.160484,4.0,0.0,0.0
